Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City
ORD003351,CUST01542,Tammy Melton,Desk Organizer,Stationary,7,6324.38,44270.66,13927.15,2023-10-04,East,Guwahati
ORD006469,CUST00404,Kathleen Webster,Wall Art,home decor,4,14315.38,57261.52,5631.97,30/06/2025,North,Lucknow
ORD002196,CUST01330,Dawn Parker,Snack Box,groceries,1,,2266.6,561.36,2024-05-18,West,Ahmedabad
ORD006375,CUST01017,Suzanne Jones,Dress,CLOTHING,4,7050.64,28202.56,9105.86,09/03/2025,South,Bengaluru
ORD004606,CUST00170,Daniel Murphy,Tea Pack,GROCERIES,5,12162.89,60814.45,21121.06,27/09/2025,West,Surat
ORD001301,CUST00359,Christian Leblanc,Wall Clock,Home Decor,5,17791.06,88955.3,23631.98,02-20-2024,East,Kolkata
ORD004658,CUST01326,Dawn Wyatt,Bed Frame,Furniture,2,17076.54,34153.08,4594.79,09-25-2025,East,Patna
ORD006132,CUST00689,,Coffee Table,,3,,55677.27,17721.4,12-13-2023,,Guwahati
ORD003103,CUST00057,Timothy Duncan,Laptop,Electronics ,8,19283.18,154265.44,23677.08,12-Oct-2025,East,Guwahati
ORD007377,CUST01113,Nathan Wilson,Jeans,Clothes,7,12454.13,87178.91,4371.35,06-27-2025,West,Pune
ORD006137,CUST00588,Jeremy Scott,Notebook,Stationary,2,7590.08,15180.16,4455.64,11-10-2025,East,Bhubaneswar
ORD007384,CUST01433,Omar Price,Desk Organizer,Stationery,5,20671.59,103357.95,8390.74,06-Jan-2025,East,Guwahati
ORD001735,CUST01398,Tracey Gonzalez,Headphones,electronics,3,11027.77,33083.31,4768.1,2025-01-01,West,Pune
ORD004538,CUST00431,Maria Henderson,Headphones,Electronics ,7,314.74,2203.18,129.12,02-Jun-2025,North,Lucknow
ORD000518,CUST01286,Sandy Baker,Curtains,home decor,8,6808.21,54465.68,13146.81,2025-06-07,East,Bhubaneswar
ORD006448,CUST00258,Kathleen Moran,Coffee Table,furniture,1,16681.92,16681.92,3641.35,2024-10-20,North,Lucknow
ORD001603,CUST00691,Ryan Landry,Wall Art,HomeDecor,3,3880.68,11642.04,1583.48,2023-09-21,South,Bengaluru
ORD001983,CUST00364,Nicole Parrish,Tablet,ELECTRONICS,3,4760.23,14280.69,773.97,14/03/2024,South,Hyderabad
ORD003568,CUST00698,Alicia Li,Coffee Beans,Groceries,1,21905.22,21905.22,3287.83,02/10/2025,South,Kochi
ORD006928,CUST01729,Tim Larsen,Dumbbell Set,Sports,1,1403.41,1403.41,472.24,15/11/2024,South,Kochi
ORD002665,CUST01399,Mariah Thompson,Table Lamp,Home decor,5,10134.56,50672.8,3696.59,19-Sep-2024,West,Ahmedabad
ORD004809,CUST00215,Julie Alexander,Jacket,Clothing,3,18145.63,54436.89,3037.48,01-04-2024,West,Mumbai
ORD006731,CUST01015,William Graham,Sneakers,Clothing,6,15810.27,94861.62,27584.1,09-26-2024,North,Delhi
ORD002200,CUST00403,Mary Thompson,Tablet,ELECTRONICS,1,5760.03,5760.03,436.89,2024-01-03,East,Bhubaneswar
ORD003483,CUST00409,Anthony Romero,Bookshelf,FURNITURE,6,24007.07,144042.42,26873.2,13/09/2024,South,Bengaluru
ORD002618,CUST00272,Veronica Simpson,Dumbbell Set,SPORTS,2,17255.38,34510.76,7163.16,2024-04-15,East,Bhubaneswar
ORD003252,CUST00722,Raymond Johnson,Jacket,clothing,4,1867.82,7471.28,2157.03,2025-09-07,East,Guwahati
ORD007089,CUST01670,Kelly Rowe,Smartphone,electronics,4,2080.55,8322.2,1070.57,28-Dec-2025,North,Delhi
ORD000184,CUST00481,Dawn Mullins,Bluetooth Speaker,Electronics,2,20905.52,41811.04,10482.3,2023-11-02,West,Mumbai
ORD005828,CUST01561,William Mason,Table Lamp,Home decor,2,3961.72,7923.44,2004.31,31-Mar-2023,North,Delhi
ORD004226,CUST00497,Austin Osborne,Tennis Racket,sports,5,15751.04,78755.2,18820.54,2024-10-26,West,Surat
ORD007456,CUST00029,Zachary Hicks,Sofa,Furniture,2,7431.33,14862.66,5125.87,2025-09-30,North,Chandigarh
ORD006209,CUST00638,Randy Cannon,Rug,Home decor,4,17741.29,70965.16,11085.17,15/01/2025,North,Lucknow
ORD001791,CUST00214,Katherine Salas,Smartwatch,Electronics,8,,188101.2,55788.09,09/12/2023,North,Delhi
ORD003473,CUST01797,Susan Baldwin,Notebook,Stationery,3,11114.71,33344.13,4839.97,16/05/2025,East,Bhubaneswar
ORD002898,CUST01563,Robin Johnson,Jacket,CLOTHING,3,23667.19,71001.57,6797.68,02-Nov-2024,West,Surat
ORD005783,CUST01086,Katherine Welch,Jacket,clothing,1,7953.17,7953.17,1972.96,2025-05-20,North,Lucknow
ORD003160,CUST00708,Mr. Richard Knight PhD,Sneakers,clothing,4,401.21,1604.84,518.61,09-Mar-2023,East,Bhubaneswar
ORD005121,CUST00002,Noah Rhodes,Table Lamp,Home decor,6,9005.99,54035.94,17759.18,03-Jan-2024,North,Lucknow
ORD000837,CUST00571,Ashley Smith,Smartwatch,electronics,8,3766.02,30128.16,3435.85,06-Mar-2023,South,Kochi
ORD006356,CUST01478,Joseph Jimenez,Camera,ELECTRONICS,4,16703.9,66815.6,10731.62,30-Jul-2024,North,Delhi
ORD007348,CUST01279,Travis Hopkins,Laptop,Electronics,8,16782.05,134256.4,34518.58,24-May-2024,North,Chandigarh
ORD007378,CUST01332,Mary Adkins,Desk Organizer,Stationery,7,1824.2,12769.4,1089.72,2023-11-06,South,Bengaluru
ORD007116,CUST00390,Scott Williams,T-Shirt,clothing,2,734.49,1468.98,179.47,27-May-2025,East,Patna
ORD006876,CUST01010,Blake Orr,Laptop,electronics,6,24220.66,145323.96,48229.28,09-Jul-2024,South,Bengaluru
ORD005656,CUST01058,Brian Hunt,Desk Organizer,Stationery,2,14460.11,28920.22,2818.84,02-05-2023,South,Hyderabad
ORD002005,CUST00241,Andrew Avila,Rug,Home decor,6,6966.88,41801.28,4441.28,20/01/2023,North,Chandigarh
ORD001756,CUST00463,Riley Bryant,Dining Table,Furnitures,3,2609.52,7828.56,2259.15,2023-12-17,West,Mumbai
ORD000764,CUST00105,Richard Henson,Cereal,groceries,6,24247.75,145486.5,22024.85,2024-05-26,North,Jaipur
ORD000331,CUST00903,Sherry Tapia,Pen Set,stationery,6,4026.38,24158.28,6487.61,2023-06-25,East,Kolkata
ORD006547,CUST00113,Julia Torres,Smartphone,electronics,8,14716.93,117735.44,14973.24,06-21-2025,North,Delhi
ORD007890,CUST00191,Debra Morton,Dress,Clothing,2,9123.37,18246.74,4960.15,2025-09-03,West,Surat
ORD007729,CUST00382,Paul Wilson,Notebook,Stationery,4,16297.39,65189.56,21586.6,25-May-2023,South,Hyderabad
ORD000176,CUST01491,Eric Blackburn,Tea Pack,groceries,6,24904.05,149424.3,29444.6,21/01/2024,West,Ahmedabad
ORD003970,CUST01158,Heidi Brown,Coffee Beans,Groceries,1,188.89,188.89,24.47,24-Dec-2024,West,Surat
ORD000435,CUST00345,Kayla Rodriguez,Table Lamp,Home decor,4,23153.04,92612.16,5761.37,24-Jul-2023,East,Patna
ORD002864,CUST00718,Brenda Hinton,Running Shoes,Sport,6,24832.54,148995.24,41364.6,25-Nov-2023,North,Delhi
ORD006730,CUST01498,James Morgan,Sofa,furniture,5,11176.37,55881.85,18135.01,12-Jun-2023,North,Lucknow
ORD005986,CUST00989,Anna Wheeler,Wall Clock,Home decor,6,20114.68,120688.08,18649.71,15/02/2024,West,Ahmedabad
ORD005273,CUST00111,Richard Rodriguez,Backpack,stationery,7,13637.23,95460.61,16183.37,21-Oct-2023,South,Hyderabad
ORD003564,CUST00797,Tracey Wagner,Camera,Electronics ,8,9425.76,75406.08,21559.39,01-Jan-2024,North,Lucknow
ORD006905,CUST00442,Joann Ferguson,Sofa,FURNITURE,6,23459.93,140759.58,36373.29,13-Feb-2025,East,Kolkata
ORD001125,CUST00408,Jeremy Turner,Dress,Clothing,3,3111.88,9335.64,1617.25,22-Mar-2025,South,Hyderabad
ORD006076,CUST01415,Christopher Pena,Curtains,HomeDecor,5,5629.18,28145.9,7090.21,2024-02-27,North,Jaipur
ORD001687,CUST01315,Marie Boyd,Coffee Table,Furniture,3,13485.28,40455.84,13678.26,11-15-2025,North,Lucknow
ORD000607,CUST00477,Robin Brown,Dress,Clothing,8,18437.43,147499.44,35956.67,2023-12-06,East,Guwahati
ORD007671,CUST00854,Donald Miller,Coffee Beans,Groceries,5,9276.68,46383.4,15828.72,30/10/2025,North,Jaipur
ORD002752,CUST00153,Denise Jones,Office Chair,Furnitures,5,4249.47,21247.35,5111.6,09-Apr-2024,East,Patna
ORD006024,CUST00050,Eric Carney,Dining Table,Furnitures,1,18643.13,18643.13,2728.04,08-29-2025,North,Delhi
ORD006307,CUST00074,Lauren Daniels,Notebook,STATIONERY,8,20811.18,166489.44,11518.62,03/04/2024,East,Bhubaneswar
ORD002517,CUST00838,Carol Sanders,Snack Box,Grocery,1,2331.37,2331.37,574.5,27-Nov-2023,West,Pune
ORD001128,CUST01636,Ashley Blair,Curtains,home decor,2,19212.81,38425.62,6889.1,21-Jul-2024,East,Kolkata
ORD007258,CUST00628,Laura Hernandez,Headphones,electronics,2,18507.93,37015.86,12138.94,25-Feb-2023,North,Chandigarh
ORD005528,CUST00336,Andrea Hubbard,Rice Bag,groceries,4,14176.61,56706.44,3207.63,02-Feb-2024,West,Mumbai
ORD002279,CUST01577,Jennifer Jenkins,T-Shirt,clothing,4,5159.53,20638.12,3548.95,30-Dec-2025,West,Surat
ORD000982,CUST00585,Jamie Baird,Rice Bag,groceries,3,1192.07,3576.21,1192.72,07-Mar-2024,East,Patna
ORD003768,CUST01561,William Mason,Sketchbook,Stationery,7,6373.43,44614.01,5376.8,04/09/2023,North,Lucknow
ORD005537,CUST00561,Nancy Evans MD,Curtains,Home decor,8,7619.31,60954.48,20250.83,08-Feb-2024,West,Ahmedabad
ORD001271,CUST00261,Katie Suarez,Sketchbook,stationery,4,20361.05,81444.2,10158.51,2025-08-20,East,Patna
ORD000203,CUST00937,Amanda Harvey,Coffee Beans,Groceries,7,20994.58,146962.06,28639.91,07/11/2025,East,Bhubaneswar
ORD004476,CUST00719,Kathryn Mccann,Table Lamp,Home Decor,8,4820.02,38560.16,4289.81,2025-04-11,North,Lucknow
ORD002250,CUST01411,Mercedes Miller,Tablet,Electronics ,4,5814.64,23258.56,6733.65,11-23-2025,West,Mumbai
ORD004199,CUST00928,Jacqueline Mccoy,Jeans,Clothes,3,8862.68,26588.04,5819.35,2025-07-19,South,Bengaluru
ORD000570,CUST01672,Megan Anderson,Dumbbell Set,Sports,4,12105.76,48423.04,4529.79,10-May-2024,South,Bengaluru
ORD005133,CUST00185,Lindsay Martinez,Snack Box,Grocery,2,10741.77,21483.54,3383.3,2023-04-26,West,Surat
ORD000750,CUST00782,Amy Garcia,Cereal,Groceries,5,16961.66,84808.3,28161.43,21/10/2023,West,Pune
ORD004691,CUST01485,Jacob Obrien,Desk Organizer,STATIONERY,8,13199.81,105598.48,26120.08,26-Sep-2024,South,Kochi
ORD002376,CUST00796,Adam Taylor,Sneakers,clothing,4,15006.52,60026.08,11285.07,2024-09-07,South,Hyderabad
ORD004821,CUST00397,Jennifer Collins,Football,Sport,7,15126.43,105885.01,6014.17,09-03-2023,West,Pune
ORD004372,CUST01177,Pamela Hill,Desk Organizer,Stationary,2,21118.34,42236.68,7819.7,13-Apr-2024,South,Chennai
ORD000661,CUST00620,Elizabeth Mendez,Coffee Table,furniture,5,362.07,1810.35,253.16,10-Dec-2024,East,Patna
ORD005337,CUST01786,Stephanie Knight,T-Shirt,Clothing,3,21025.33,63075.99,20332.89,03-28-2024,East,Kolkata
ORD007490,CUST01777,Leah Lee,Tennis Racket,sports,7,20337.15,142360.05,14291.91,2024-05-08,East,Patna
ORD006575,CUST00287,Joseph Knight,Tennis Racket,Sport,1,12864.02,12864.02,3508.53,13/09/2023,North,Chandigarh
ORD003170,CUST00952,Sarah Thompson,Coffee Beans,Grocery,2,12016.33,24032.66,4236.72,2025-02-28,East,Bhubaneswar
ORD000522,CUST00995,,Tea Pack,Groceries,4,,16440.24,1494.9,06-13-2024,,Jaipur
ORD003679,CUST01113,Nathan Wilson,Bed Frame,Furniture,1,22860.76,22860.76,1827.48,07-15-2024,West,Mumbai
ORD006585,CUST00617,Bryan Parker,Snack Box,groceries,7,4877.15,34140.05,8601.21,08-09-2023,South,Kochi
ORD001734,CUST01299,Kenneth Brown,Tea Pack,Grocery,4,7980.91,31923.64,10406.31,2024-07-02,West,Mumbai
ORD004281,CUST01110,Lorraine Turner,Sofa,FURNITURE,1,9662.8,9662.8,1963.06,10-23-2025,North,Lucknow
ORD003499,CUST01557,Judith House,Camera,electronics,5,10152.93,50764.65,13017.31,21-Jan-2025,East,Kolkata
ORD000097,CUST01655,Richard Gutierrez,Photo Frame,Home decor,2,7857.71,15715.42,2848.35,2024-05-03,West,Pune
ORD007059,CUST00058,Richard Aguirre,Rice Bag,Groceries,4,2128.62,8514.48,485.3,02-Apr-2025,South,Hyderabad
ORD006821,CUST01777,Leah Lee,Rug,Home Decor,6,4702.49,28214.94,3353.8,01-31-2024,East,Guwahati
ORD001874,CUST00555,Robert Morgan,Camera,electronics,1,21525.51,21525.51,5040.3,02-12-2025,North,Jaipur
ORD005790,CUST01323,Laura Wilson,Tea Pack,Groceries,2,10039.43,20078.86,4157.32,01-29-2023,West,Pune
ORD006526,CUST00156,Michelle Brown,Smartwatch,ELECTRONICS,6,18202.1,109212.6,27712.79,28-Sep-2023,South,Bengaluru
ORD003422,CUST01030,Alicia Roth,Bluetooth Speaker,ELECTRONICS,8,8890.2,71121.6,21842.48,16-Oct-2023,East,Kolkata
ORD005794,CUST00836,Timothy Hill,Desk Organizer,STATIONERY,7,5268.5,36879.5,6748.32,02-12-2025,South,Kochi
ORD006976,CUST00319,Stephen Hoffman,Bookshelf,Furnitures,2,7905.14,15810.28,1034.42,19-Apr-2025,South,Chennai
ORD002749,CUST01535,Michael Henderson,Table Lamp,Home decor,8,10134.84,81078.72,10134.52,10-Feb-2024,South,Hyderabad
ORD004634,CUST00543,Kenneth Edwards,Photo Frame,Home Decor,8,19931.14,159449.12,46752.94,2024-12-20,South,Bengaluru
ORD004206,CUST00738,Arthur Hamilton MD,Jacket,Clothes,1,16051.5,16051.5,4579.04,18-Oct-2024,East,Patna
ORD007469,CUST01366,Debra Valentine,Tablet,Electronic,1,3148.9,3148.9,1030.65,04-03-2025,East,Patna
ORD006971,CUST00774,Samuel Wong,Jacket,clothing,1,6829.03,6829.03,791.29,31-Dec-2023,South,Chennai
ORD002037,CUST00819,Michael Poole,Backpack,Stationery,2,2661.72,5323.44,1400.48,06/10/2025,North,Lucknow
ORD000452,CUST00447,Brenda Wright,Jacket,clothing,2,545.86,1091.72,273.71,28-Nov-2023,East,Bhubaneswar
ORD000042,CUST00368,Holly Farmer,Smartphone,Electronics ,3,18843.52,56530.56,14913.52,2025-03-26,North,Lucknow
ORD001191,CUST00441,Jeremy Mitchell,Dress,Clothes,6,5929.22,35575.32,10299.94,06-Nov-2025,West,Surat
ORD007662,CUST00242,Matthew Moon,Yoga Mat,sports,1,12564.52,12564.52,1540.29,2025-09-16,North,Jaipur
ORD005928,CUST00703,Karl Branch,Table Lamp,Home decor,5,5517.41,27587.05,3317.86,19/03/2025,East,Bhubaneswar
ORD007250,CUST01335,Melissa Mann,Snack Box,GROCERIES,2,7852.1,15704.2,2018.78,2023-02-17,South,Hyderabad
ORD004968,CUST00603,Tammy Mcdowell,Notebook,Stationery,1,22798.61,22798.61,3330.14,15/03/2025,South,Hyderabad
ORD005186,CUST00610,Casey Chase,Backpack,STATIONERY,5,18362.78,91813.9,29636.24,05-Dec-2024,West,Ahmedabad
ORD004679,CUST00936,Cody Ramirez,Smartwatch,Electronic,5,21621.98,108109.9,36684.57,21-Oct-2024,East,Kolkata
ORD001066,CUST00665,Renee Melendez,Yoga Mat,Sports,6,18337.82,110026.92,23037.5,22/03/2025,North,Lucknow
ORD001138,CUST00936,Cody Ramirez,Tablet,Electronic,7,24044.98,168314.86,13468.52,01-08-2025,East,Kolkata
ORD006368,CUST01115,Dennis Mills,Jacket,Clothing,2,3363.88,6727.76,1351.48,10-23-2025,East,Guwahati
ORD007646,CUST00388,James Padilla,Sofa,FURNITURE,1,20086.39,20086.39,1655.72,2024-09-15,West,Ahmedabad
ORD001350,CUST01722,Mrs. Bethany Phillips,Office Chair,FURNITURE,4,4420.28,17681.12,6010.16,23/02/2025,West,Pune
ORD004542,CUST00806,Ronald Potter,Snack Box,groceries,5,19404.33,97021.65,10109.41,02-13-2023,South,Bengaluru
ORD004128,CUST00259,Denise Davenport,Notebook,Stationary,5,10098.23,50491.15,5922.35,2024-12-13,North,Delhi
ORD006660,CUST00388,James Padilla,T-Shirt,Clothes,6,11012.3,66073.8,17857.67,2025-01-16,West,Ahmedabad
ORD004038,CUST01763,Wyatt Townsend II,Sketchbook,Stationery,7,11159.68,78117.76,8568.38,19-Mar-2025,South,Kochi
ORD005551,CUST01148,,Bed Frame,,4,,13262.96,3298.92,16/05/2023,,Pune
ORD006204,CUST00143,Patricia Rodriguez,Laptop,ELECTRONICS,2,8967.55,17935.1,1589.67,23-Feb-2023,South,Chennai
ORD006218,CUST00604,Keith Rodriguez,Cereal,Grocery,6,20062.63,120375.78,21700.55,2023-05-13,West,Pune
ORD001009,CUST01184,Miss Tina Gordon,Olive Oil,GROCERIES,6,11998.64,71991.84,5952.61,09-28-2024,West,Mumbai
ORD003561,CUST01280,Nancy Webb,Running Shoes,Sport,6,5533.16,33198.96,6367.99,29/05/2023,East,Bhubaneswar
ORD002166,CUST01485,Jacob Obrien,Cereal,Groceries,7,15905.34,111337.38,37426.56,09/07/2024,South,Bengaluru
ORD003815,CUST01446,Amy Rowe,Sofa,Furnitures,4,12818.52,51274.08,16060.95,2025-08-24,North,Delhi
ORD002332,CUST01662,Kurt Hancock,Dining Table,furniture,4,6826.32,27305.28,6185.05,2023-03-23,East,Kolkata
ORD001236,CUST01251,Matthew Hunt,Yoga Mat,Sports,2,683.43,1366.86,445.67,04-19-2023,North,Delhi
ORD003610,CUST01142,Vanessa Santiago,Sneakers,Clothing,3,22742.06,68226.18,11727.12,08-05-2023,South,Bengaluru
ORD005834,CUST00482,Howard Norman,Pen Set,STATIONERY,3,5594.91,16784.73,4245.12,2023-01-04,South,Bengaluru
ORD007600,CUST01233,Brandon Brown,Photo Frame,Home Decor,5,11732.07,58660.35,15269.26,24-Jan-2023,South,Kochi
ORD004382,CUST00452,Courtney Hayes,Office Chair,FURNITURE,4,19434.33,77737.32,24263.66,2023-12-04,East,Guwahati
ORD007218,CUST00988,Nicholas Payne,Coffee Table,furniture,8,4073.02,32584.16,8098.28,20-Jan-2023,West,Ahmedabad
ORD004015,CUST00990,Karen Johnson,Sofa,furniture,2,3668.84,7337.68,1484.24,21-Nov-2025,South,Hyderabad
ORD002580,CUST00019,Lisa Jackson,Tablet,electronics,5,14081.62,70408.1,21925.68,02-26-2023,West,Surat
ORD007336,CUST01581,Debra Bradley,Running Shoes,sports,6,3481.6,20889.6,6412.72,05/07/2025,East,Kolkata
ORD004272,CUST00386,Chad Scott,Notebook,stationery,3,8256.74,24770.22,3288.8,2023-04-05,South,Chennai
ORD000332,CUST01515,Carrie Petersen,Bed Frame,furniture,5,491.27,2456.35,634.08,08-16-2023,South,Bengaluru
ORD007349,CUST00231,Jessica Stephens,Bed Frame,furniture,4,13753.23,55012.92,11794.52,06-10-2024,South,Chennai
ORD001905,CUST00772,Mr. Jeffrey Horton,Tennis Racket,Sport,3,15349.14,46047.42,7191.25,12/07/2023,North,Lucknow
ORD000025,CUST01740,Laura Bush,Hoodie,clothing,8,22881.32,183050.56,40036.05,03/05/2025,South,Chennai
ORD000592,CUST00618,Jonathan Jacobson,Smartwatch,ELECTRONICS,7,18168.7,127180.9,34595.2,09-16-2023,North,Delhi
ORD003958,CUST01457,Brian Chen,Bed Frame,furniture,7,17830.88,124816.16,26244.98,11-01-2025,East,Guwahati
ORD002836,CUST01800,Martin Fitzpatrick,Yoga Mat,SPORTS,3,22972.4,68917.2,19927.79,03-21-2024,South,Bengaluru
ORD003951,CUST01717,Jean Lane,Snack Box,Groceries,7,10637.41,74461.87,14587.51,10-Jun-2024,East,Guwahati
ORD005896,CUST01655,Richard Gutierrez,Headphones,Electronics ,6,6482.83,38896.98,4723.97,28-Jul-2023,West,Pune
ORD001492,CUST01009,Karen Keith,Sofa,FURNITURE,4,1124.4,4497.6,773.56,2023-03-13,North,Chandigarh
ORD002793,CUST01727,James Gardner,Tea Pack,groceries,7,1831.83,12822.81,2639.2,19-Apr-2025,South,Kochi
ORD001747,CUST00672,Kristin Mendoza,Dining Table,FURNITURE,1,1961.03,1961.03,223.08,02-16-2025,West,Mumbai
ORD004576,CUST00984,Sean Curtis,Sketchbook,stationery,4,5771.07,23084.28,6895.03,06-11-2025,East,Guwahati
ORD000241,CUST00771,Jesse Clark,Curtains,HomeDecor,6,12248.51,73491.06,14303.79,14/01/2023,West,Pune
ORD005163,CUST00672,Kristin Mendoza,Snack Box,groceries,3,17772.63,53317.89,15014.64,12-09-2025,West,Mumbai
ORD002808,CUST00416,Antonio Garcia,Jeans,Clothes,6,19960.51,119763.06,12228.33,20-Aug-2023,West,Mumbai
ORD006488,CUST01501,Jacob Duran,Smartphone,ELECTRONICS,2,19546.41,39092.82,13369.63,06-29-2025,North,Chandigarh
ORD006863,CUST01582,David Mcdaniel,Jeans,clothing,8,3055.93,24447.44,1290.81,12-21-2025,South,Kochi
ORD001948,CUST00904,Matthew Sweeney,Running Shoes,Sports,3,7586.11,22758.33,4827.82,2025-07-14,North,Jaipur
ORD005220,CUST01427,Robert Charles,Laptop,ELECTRONICS,3,8370.29,25110.87,2453.7,18/09/2025,South,Bengaluru
ORD006423,CUST01660,Andre Terrell,Coffee Table,FURNITURE,2,,41744.34,3403.28,2025-04-18,South,Bengaluru
ORD000536,CUST01058,Brian Hunt,Sketchbook,Stationary,6,11369.52,68217.12,21287.27,10-01-2023,South,Chennai
ORD005988,CUST00223,Elizabeth Oliver DDS,Running Shoes,sports,3,17668.08,53004.24,16725.48,04-18-2023,East,Patna
ORD002542,CUST01162,Glenn Gallegos,Tennis Racket,Sport,4,22879.76,91519.04,18029.86,10-18-2023,West,Mumbai
ORD001639,CUST01220,Lisa Haley,Camera,Electronics,3,12845.82,38537.46,7703.84,07/07/2024,North,Jaipur
ORD001511,CUST01158,Heidi Brown,T-Shirt,Clothes,4,23839.22,95356.88,30243.57,10/08/2023,West,Mumbai
ORD000456,CUST00751,Krista Benton,Running Shoes,Sports,4,3589.38,14357.52,2160.5,21-Aug-2023,North,Chandigarh
ORD004697,CUST01155,April Davis,Dining Table,Furniture,4,6266.85,25067.4,8255.05,11-07-2023,West,Ahmedabad
ORD000178,CUST00253,Tanya Kim,Bicycle,Sports,7,21932.12,153524.84,19457.24,2025-12-31,West,Ahmedabad
ORD003534,CUST01399,Mariah Thompson,Smartphone,electronics,4,9944.34,39777.36,9932.33,22-Sep-2023,West,Ahmedabad
ORD005137,CUST01764,Mark Clark,Bed Frame,Furnitures,4,13784.96,55139.84,16943.61,2025-07-12,West,Ahmedabad
ORD000686,CUST01152,Robert West,Table Lamp,Home decor,7,3151.98,22063.86,2518.24,12-31-2024,South,Chennai
ORD005008,CUST00559,Larry Robertson,Sofa,Furniture,8,18845.67,150765.36,43418.23,30-Apr-2024,West,Pune
ORD004941,CUST00994,Deborah Campbell,Camera,ELECTRONICS,2,3911.11,7822.22,794.95,20/12/2024,East,Bhubaneswar
ORD002933,CUST01349,Brandon Mitchell,Jeans,clothing,7,20155.33,141087.31,45635.08,25-Dec-2023,North,Chandigarh
ORD005698,CUST01486,Timothy Clark,Hoodie,Clothes,2,11975.16,23950.32,2870.04,09-Mar-2025,West,Surat
ORD004398,CUST00202,Ricky Davis II,Photo Frame,home decor,8,14059.16,112473.28,35540.43,29/05/2023,North,Chandigarh
ORD003454,CUST01768,Kim James,Headphones,Electronic,6,4585.18,27511.08,3786.45,2023-04-17,East,Bhubaneswar
ORD006133,CUST00529,Kristy Bryan,Photo Frame,Home Decor,2,22118.06,44236.12,9765.43,04-04-2025,North,Delhi
ORD002905,CUST00951,Rebecca Kelly,Curtains,HomeDecor,5,12991.6,64958.0,12354.31,19-May-2024,East,Patna
ORD006840,CUST00356,Jesse Perez,Notebook,Stationary,2,12471.06,24942.12,8720.43,26-Jan-2024,North,Lucknow
ORD004257,CUST01339,Andrew Cruz,Tablet,Electronics ,2,22556.59,45113.18,5232.63,07-Jan-2025,East,Kolkata
ORD002590,CUST01231,Maria Case,Wall Art,Home decor,4,22196.3,88785.2,15510.55,2025-09-08,East,Guwahati
ORD003923,CUST01644,Alexander Garrett,Jacket,Clothes,1,16775.59,16775.59,3981.25,05-Oct-2025,West,Pune
ORD007385,CUST01711,Casey Blanchard,Headphones,Electronic,3,10881.23,32643.69,6199.22,02-18-2025,East,Kolkata
ORD003427,CUST01275,John Dixon,Jacket,clothing,2,23032.44,46064.88,2322.55,2025-12-10,West,Pune
ORD000958,CUST00869,Lisa Ramirez,Sofa,Furnitures,4,3427.04,13708.16,747.85,2024-07-15,West,Ahmedabad
ORD007636,CUST01766,Audrey Jackson,Dumbbell Set,sports,7,9068.55,63479.85,5699.51,2024-04-24,West,Surat
ORD005068,CUST00642,Martha Bailey,Backpack,Stationary,8,219.03,1752.24,546.3,05-19-2025,West,Pune
ORD000405,CUST00723,Willie Henry,Jeans,Clothing,5,18215.25,91076.25,19955.89,06-May-2023,North,Lucknow
ORD001712,CUST01050,Megan Adams,Coffee Beans,Grocery,6,6770.07,40620.42,3638.25,12-10-2024,North,Delhi
ORD002625,CUST01042,Michele Hill,Coffee Beans,Groceries,1,16128.66,16128.66,2346.59,10-16-2024,North,Chandigarh
ORD001675,CUST00701,Joseph Ochoa,Rice Bag,GROCERIES,1,11610.93,11610.93,1800.93,12-12-2023,South,Chennai
ORD001136,CUST01209,Brittney Hernandez,Smartphone,Electronics ,2,4197.64,8395.28,947.75,09-28-2025,East,Kolkata
ORD006438,CUST01500,Ethan Frey,Olive Oil,groceries,6,23360.42,140162.52,27783.87,09-04-2025,West,Mumbai
ORD004104,CUST00237,Andrew Reynolds,Laptop,Electronic,1,2402.28,2402.28,565.56,14/02/2024,South,Bengaluru
